order_item_id,order_id,product_id,quantity,unit_price,total_price
48549,21545,2584,4,263.11,1052.44
48550,21545,2118,3,1575.9,4727.7
48551,21545,2137,4,72.36,289.44
48552,21546,2043,3,5.79,17.37
48553,21547,2292,3,492.51,1477.53
48554,21548,2501,2,31.03,62.06
48555,21549,2428,4,599.94,2399.76
48556,21549,2200,4,17.51,70.04
48557,21549,2144,1,203.89,203.89
48558,21549,2780,1,446.81,446.81
48559,21550,2949,2,62.42,124.84
48560,21550,2538,4,5.94,23.76
48561,21551,2621,4,1845.6,7382.4
48562,21551,2586,3,12.3,36.9
48563,21551,2405,4,5.57,22.28
48564,21552,2710,1,782.34,782.34
48565,21553,2108,2,384.04,768.08
48566,21553,2109,3,184.63,553.89
48567,21553,2529,2,1401.1,2802.2
48568,21554,2435,3,93.73,281.19
48569,21554,2067,4,119.89,479.56
48570,21555,2980,3,134.54,403.62
48571,21555,2415,2,7.44,14.88
48572,21555,2740,2,29.14,58.28
48573,21555,2655,1,503.91,503.91
48574,21556,2637,4,867.63,3470.52
48575,21557,2527,1,84.83,84.83
48576,21557,2088,3,8.98,26.94
48577,21557,2079,1,734.28,734.28
48578,21558,2438,1,675.44,675.44
48579,21559,2617,1,17.35,17.35
48580,21559,2132,3,72.18,216.54
48581,21560,2060,2,41.51,83.02
48582,21561,2009,3,38.72,116.16
48583,21562,2327,1,283.67,283.67
48584,21562,2023,4,241.75,967.0
48585,21563,2403,3,347.15,1041.45
48586,21563,2561,4,114.37,457.48
48587,21563,2365,1,7.73,7.73
48588,21564,2556,1,6.87,6.87
48589,21565,2998,1,1358.08,1358.08
48590,21565,2038,1,16.22,16.22
48591,21565,2449,3,374.62,1123.86
48592,21566,2638,3,235.09,705.27
48593,21566,2239,1,123.31,123.31
48594,21567,2543,2,893.11,1786.22
48595,21567,2944,3,76.73,230.19
48596,21567,2170,3,19.03,57.09
48597,21568,2457,4,494.81,1979.24
48598,21568,2876,4,767.85,3071.4
48599,21569,2559,2,26.46,52.92
48600,21569,2705,4,17.14,68.56
48601,21569,2203,3,202.44,607.32
48602,21570,2815,2,71.36,142.72
48603,21571,2382,1,57.33,57.33
48604,21571,2729,1,192.85,192.85
48605,21571,2819,2,878.38,1756.76
48606,21571,2440,2,1387.4,2774.8
48607,21572,2744,2,16.78,33.56
48608,21572,2676,3,35.28,105.84
48609,21573,2929,2,33.08,66.16
48610,21573,2388,3,79.56,238.68
48611,21573,2096,4,71.15,284.6
48612,21573,2192,3,82.33,246.99
48613,21574,2667,4,302.76,1211.04
48614,21574,2486,2,22.2,44.4
48615,21574,2075,3,1612.98,4838.94
48616,21575,2384,2,257.53,515.06
48617,21575,2150,3,94.85,284.55
48618,21576,2122,3,8.04,24.12
48619,21576,2833,2,416.38,832.76
48620,21576,2564,3,45.06,135.18
48621,21576,2700,4,14.88,59.52
48622,21577,2209,2,1625.52,3251.04
48623,21577,2133,4,873.58,3494.32
48624,21577,2427,2,295.58,591.16
48625,21578,2909,4,112.14,448.56
48626,21578,2737,3,41.57,124.71
48627,21578,2085,1,241.03,241.03
48628,21579,2088,3,9.06,27.18
48629,21579,2568,2,179.82,359.64
48630,21579,2380,1,22.1,22.1
48631,21579,2553,2,162.78,325.56
48632,21580,2055,1,1127.54,1127.54
48633,21580,2632,4,657.24,2628.96
48634,21581,2469,2,1109.68,2219.36
48635,21581,2018,3,200.18,600.54
48636,21581,2123,1,33.67,33.67
48637,21582,2606,4,1601.8,6407.2
48638,21582,2754,2,83.9,167.8
48639,21583,2228,3,9.22,27.66
48640,21583,2482,4,146.06,584.24
48641,21583,2314,3,1189.71,3569.13
48642,21583,2248,4,335.66,1342.64
48643,21584,2497,2,16.91,33.82
48644,21584,2956,3,1219.55,3658.65
48645,21585,2578,1,1187.04,1187.04
48646,21585,2606,1,1652.58,1652.58
48647,21586,2115,2,128.51,257.02
48648,21586,2281,2,1755.46,3510.92
48649,21586,2706,4,422.16,1688.64
48650,21586,2617,3,16.37,49.11
48651,21587,2819,3,794.15,2382.45
48652,21587,2346,4,1278.99,5115.96
48653,21587,2508,3,1623.22,4869.66
48654,21587,2571,1,1554.37,1554.37
48655,21587,2187,4,72.41,289.64
48656,21588,2415,4,7.85,31.4
48657,21588,2069,1,559.35,559.35
48658,21588,2303,2,83.61,167.22
48659,21589,2915,4,10.38,41.52
48660,21589,2233,4,80.17,320.68
48661,21589,2294,2,679.84,1359.68
48662,21590,2390,4,10.45,41.8
48663,21590,2050,2,19.86,39.72
48664,21590,2751,3,141.45,424.35
48665,21591,2130,1,95.16,95.16
48666,21592,2590,3,164.27,492.81
48667,21592,2911,1,568.32,568.32
48668,21593,2293,4,43.98,175.92
48669,21594,2900,3,497.15,1491.45
48670,21594,2526,1,22.89,22.89
48671,21595,2541,4,81.6,326.4
48672,21595,2342,3,13.23,39.69
48673,21595,2574,1,36.35,36.35
48674,21596,2431,1,59.79,59.79
48675,21596,2610,1,1231.32,1231.32
48676,21596,2199,4,227.19,908.76
48677,21597,2457,3,509.08,1527.24
48678,21598,2542,1,437.36,437.36
48679,21599,2903,4,23.16,92.64
48680,21599,2545,1,9.13,9.13
48681,21600,2431,4,53.74,214.96
48682,21600,2145,3,208.46,625.38
48683,21600,2096,3,66.85,200.55
48684,21601,2647,3,34.78,104.34
48685,21601,2796,3,461.75,1385.25
48686,21601,2176,3,266.08,798.24
48687,21602,2616,2,28.42,56.84
48688,21602,2078,1,140.56,140.56
48689,21603,2395,3,24.2,72.6
48690,21603,2809,1,138.85,138.85
48691,21604,2385,4,47.91,191.64
48692,21604,2375,4,13.46,53.84
48693,21605,2951,3,644.01,1932.03
48694,21605,2585,1,37.99,37.99
48695,21606,2087,3,265.27,795.81
48696,21606,2949,4,67.5,270.0
48697,21606,2216,1,446.38,446.38
48698,21606,2922,1,52.94,52.94
48699,21607,2078,1,152.96,152.96
48700,21608,2799,4,1031.21,4124.84
48701,21608,2390,1,10.79,10.79
48702,21608,2525,2,807.01,1614.02
48703,21608,2667,1,311.88,311.88
48704,21609,2498,4,57.13,228.52
48705,21609,2780,4,434.51,1738.04
48706,21610,2323,1,25.54,25.54
48707,21611,2638,2,228.78,457.56
48708,21611,2264,1,435.58,435.58
48709,21612,2590,3,149.03,447.09
48710,21613,2470,1,1643.94,1643.94
48711,21613,2271,1,184.01,184.01
48712,21613,2069,1,604.32,604.32
48713,21614,2194,4,400.1,1600.4
48714,21615,2475,1,89.77,89.77
48715,21615,2003,1,7.62,7.62
48716,21616,2589,1,875.74,875.74
48717,21617,2069,1,554.97,554.97
48718,21617,2121,2,77.19,154.38
48719,21618,2716,2,1762.23,3524.46
48720,21618,2672,4,82.82,331.28
48721,21618,2890,2,608.66,1217.32
48722,21618,2495,1,300.62,300.62
48723,21619,2801,1,1842.04,1842.04
48724,21620,2296,1,1415.85,1415.85
48725,21621,2720,1,9.32,9.32
48726,21621,2975,1,1625.62,1625.62
48727,21621,2188,4,484.69,1938.76
48728,21622,2150,2,88.98,177.96
48729,21622,2258,1,560.43,560.43
48730,21622,2148,1,487.1,487.1
48731,21623,2407,3,117.51,352.53
48732,21624,2062,1,11.76,11.76
48733,21625,2571,3,1703.29,5109.87
48734,21625,2809,3,145.14,435.42
48735,21626,2798,2,222.24,444.48
48736,21627,2318,4,97.79,391.16
48737,21627,2311,3,43.43,130.29
48738,21627,2888,3,158.59,475.77
48739,21627,2393,4,577.75,2311.0
48740,21628,2965,1,53.18,53.18
48741,21628,2468,3,33.95,101.85
48742,21628,2879,3,266.55,799.65
48743,21629,2913,1,72.9,72.9
48744,21629,2661,4,330.33,1321.32
48745,21629,2797,2,754.33,1508.66
48746,21630,2016,4,1068.29,4273.16
48747,21630,2255,1,64.36,64.36
48748,21630,2560,3,82.24,246.72
48749,21631,2710,1,753.4,753.4
48750,21631,2991,2,370.94,741.88
48751,21631,2589,1,918.01,918.01
48752,21632,2266,3,179.89,539.67
48753,21633,2127,4,266.52,1066.08
48754,21633,2444,1,6.62,6.62
48755,21634,2272,4,613.45,2453.8
48756,21635,2078,1,148.95,148.95
48757,21635,2795,1,825.5,825.5
48758,21636,2524,1,149.29,149.29
48759,21637,2386,2,228.15,456.3
48760,21637,2690,2,490.95,981.9
48761,21637,2504,4,53.49,213.96
48762,21638,2889,4,636.0,2544.0
48763,21638,2509,1,67.62,67.62
48764,21638,2063,3,180.18,540.54
48765,21639,2385,3,48.74,146.22
48766,21639,2359,2,239.58,479.16
48767,21639,2785,2,22.06,44.12
48768,21640,2230,4,34.54,138.16
48769,21641,2984,3,141.5,424.5
48770,21642,2779,2,26.01,52.02
48771,21642,2189,2,330.66,661.32
48772,21642,2800,2,7.12,14.24
48773,21642,2538,1,6.19,6.19
48774,21642,2390,2,10.15,20.3
48775,21643,2706,1,366.37,366.37
48776,21643,2861,3,15.55,46.65
48777,21644,2338,4,216.14,864.56
48778,21644,2164,2,1022.7,2045.4
48779,21644,2710,4,695.47,2781.88
48780,21645,2131,2,17.28,34.56
48781,21646,2445,2,745.04,1490.08
48782,21646,2604,1,1147.81,1147.81
48783,21646,2533,4,1396.91,5587.64
48784,21647,2758,2,518.85,1037.7
48785,21647,2927,4,251.65,1006.6
48786,21647,2851,2,170.83,341.66
48787,21648,2260,1,26.66,26.66
48788,21648,2433,3,989.65,2968.95
48789,21648,2732,1,1260.26,1260.26
48790,21649,2742,1,1072.62,1072.62
48791,21650,2483,4,196.66,786.64
48792,21650,2285,4,106.27,425.08
48793,21651,2934,4,12.35,49.4
48794,21651,2980,3,126.21,378.63
48795,21651,2363,2,51.68,103.36
48796,21651,2228,1,8.84,8.84
48797,21651,2392,2,20.26,40.52
48798,21652,2383,2,295.39,590.78
48799,21652,2671,1,244.33,244.33
48800,21653,2382,2,52.58,105.16
48801,21653,2755,2,593.01,1186.02
48802,21654,2030,1,282.29,282.29
48803,21654,2815,2,65.13,130.26
48804,21655,2772,4,16.53,66.12
48805,21655,2587,4,1116.04,4464.16
48806,21656,2260,4,25.16,100.64
48807,21657,2982,4,80.03,320.12
48808,21657,2980,3,125.38,376.14
48809,21658,2031,4,1540.45,6161.8
48810,21658,2279,1,85.98,85.98
48811,21659,2817,4,212.31,849.24
48812,21660,2394,4,698.33,2793.32
48813,21660,2283,3,745.68,2237.04
48814,21660,2708,3,18.01,54.03
48815,21661,2622,1,965.32,965.32
48816,21662,2071,4,35.18,140.72
48817,21662,2943,4,88.52,354.08
48818,21663,2151,4,23.65,94.6
48819,21663,2571,2,1592.43,3184.86
48820,21663,2097,2,784.31,1568.62
48821,21664,2136,4,87.03,348.12
48822,21664,2555,4,15.85,63.4
48823,21664,2268,3,364.07,1092.21
48824,21665,2096,1,72.12,72.12
48825,21666,2470,1,1684.06,1684.06
48826,21666,2174,1,250.86,250.86
48827,21666,2953,2,86.49,172.98
48828,21666,2633,1,827.24,827.24
48829,21666,2977,2,64.42,128.84
48830,21667,2265,1,1685.81,1685.81
48831,21668,2219,2,74.0,148.0
48832,21668,2375,1,12.29,12.29
48833,21668,2004,2,1436.31,2872.62
48834,21669,2104,2,98.24,196.48
48835,21669,2253,4,30.52,122.08
48836,21669,2213,3,31.31,93.93
48837,21670,2514,3,7.98,23.94
48838,21671,2511,2,87.8,175.6
48839,21671,2812,1,101.39,101.39
48840,21671,2570,2,44.66,89.32
48841,21672,2479,4,66.38,265.52
48842,21672,2602,1,1278.11,1278.11
48843,21672,2223,3,15.18,45.54
48844,21673,2432,3,139.26,417.78
48845,21673,2296,4,1472.08,5888.32
48846,21674,2203,3,194.64,583.92
48847,21674,2903,4,21.0,84.0
48848,21675,2121,2,71.08,142.16
48849,21675,2854,1,550.63,550.63
48850,21675,2204,2,683.74,1367.48
48851,21676,2269,1,385.97,385.97
48852,21677,2105,1,21.29,21.29
48853,21678,2836,3,1174.18,3522.54
48854,21678,2425,1,59.92,59.92
48855,21679,2726,3,703.99,2111.97
48856,21679,2145,1,193.71,193.71
48857,21679,2398,4,62.86,251.44
48858,21680,2297,2,8.58,17.16
48859,21681,2522,3,811.6,2434.8
48860,21682,2229,1,249.06,249.06
48861,21682,2058,1,1416.69,1416.69
48862,21683,2457,1,464.9,464.9
48863,21683,2814,4,95.0,380.0
48864,21683,2414,4,990.21,3960.84
48865,21684,2129,3,11.27,33.81
48866,21685,2384,2,245.8,491.6
48867,21686,2654,4,955.75,3823.0
48868,21686,2333,3,1180.86,3542.58
48869,21686,2884,1,1957.44,1957.44
48870,21687,2768,1,24.06,24.06
48871,21687,2717,2,35.62,71.24
48872,21688,2013,2,286.33,572.66
48873,21688,2713,2,1275.76,2551.52
48874,21688,2631,4,1522.47,6089.88
48875,21688,2592,3,8.35,25.05
48876,21689,2018,3,202.88,608.64
48877,21690,2175,1,755.01,755.01
48878,21690,2286,2,1557.16,3114.32
48879,21691,2606,4,1606.6,6426.4
48880,21692,2494,4,25.57,102.28
48881,21693,2981,1,1345.2,1345.2
48882,21693,2206,2,43.74,87.48
48883,21694,2552,4,1307.72,5230.88
48884,21694,2570,2,45.77,91.54
48885,21695,2665,3,1074.62,3223.86
48886,21695,2373,1,1578.54,1578.54
48887,21695,2153,1,1717.15,1717.15
48888,21696,2701,1,321.98,321.98
48889,21697,2042,2,677.8,1355.6
48890,21697,2519,1,22.95,22.95
48891,21698,2709,1,1016.81,1016.81
48892,21698,2529,2,1432.07,2864.14
48893,21698,2482,2,142.83,285.66
48894,21698,2293,4,44.32,177.28
48895,21699,2630,2,16.77,33.54
48896,21699,2599,3,6.81,20.43
48897,21699,2816,2,1391.39,2782.78
48898,21700,2351,4,157.52,630.08
48899,21700,2680,4,526.82,2107.28
48900,21700,2111,2,1229.3,2458.6
48901,21700,2189,2,326.93,653.86
48902,21701,2225,2,158.38,316.76
48903,21701,2943,1,89.42,89.42
48904,21701,2792,2,340.03,680.06
48905,21701,2926,1,78.51,78.51
48906,21702,2270,3,1214.49,3643.47
48907,21703,2643,1,22.86,22.86
48908,21703,2502,4,656.79,2627.16
48909,21704,2833,2,405.71,811.42
48910,21704,2292,3,508.07,1524.21
48911,21705,2392,4,18.08,72.32
48912,21705,2623,2,363.01,726.02
48913,21706,2635,3,59.91,179.73
48914,21707,2098,3,125.9,377.7
48915,21708,2546,1,8.38,8.38
48916,21708,2476,1,321.4,321.4
48917,21709,2498,1,56.13,56.13
48918,21709,2069,2,550.2,1100.4
48919,21710,2250,3,1646.82,4940.46
48920,21711,2612,2,169.54,339.08
48921,21711,2574,3,41.71,125.13
48922,21712,2871,3,1504.24,4512.72
48923,21712,2586,2,12.05,24.1
48924,21713,2433,3,990.23,2970.69
48925,21713,2613,2,13.61,27.22
48926,21714,2101,4,863.39,3453.56
48927,21714,2917,3,5.13,15.39
48928,21714,2421,2,159.17,318.34
48929,21715,2077,1,233.91,233.91
48930,21715,2283,2,757.59,1515.18
48931,21716,2434,2,11.36,22.72
48932,21716,2751,2,132.11,264.22
48933,21717,2899,1,222.62,222.62
48934,21717,2377,2,203.09,406.18
48935,21718,2769,2,22.69,45.38
48936,21718,2212,4,56.19,224.76
48937,21719,2421,3,173.63,520.89
48938,21719,2156,4,55.82,223.28
48939,21720,2623,1,396.64,396.64
48940,21720,2756,3,1416.43,4249.29
48941,21720,2170,2,20.55,41.1
48942,21721,2033,1,441.81,441.81
48943,21721,2083,2,54.73,109.46
48944,21721,2563,2,163.86,327.72
48945,21722,2752,3,1104.83,3314.49
48946,21722,2424,4,42.46,169.84
48947,21723,2927,1,265.88,265.88
48948,21724,2917,1,5.74,5.74
48949,21724,2276,3,1304.4,3913.2
48950,21724,2806,2,421.06,842.12
48951,21725,2156,4,56.34,225.36
48952,21726,2439,4,202.29,809.16
48953,21726,2190,2,207.78,415.56
48954,21727,2762,3,18.79,56.37
48955,21727,2173,1,82.78,82.78
48956,21728,2179,2,85.87,171.74
48957,21728,2939,2,648.38,1296.76
48958,21728,2819,1,876.77,876.77
48959,21728,2731,4,226.4,905.6
48960,21729,2126,4,638.55,2554.2
48961,21729,2211,3,41.03,123.09
48962,21730,2827,3,36.56,109.68
48963,21730,2719,3,52.36,157.08
48964,21730,2477,1,66.36,66.36
48965,21730,2529,2,1362.62,2725.24
48966,21731,2368,4,147.21,588.84
48967,21731,2692,2,66.07,132.14
48968,21731,2932,3,1932.26,5796.78
48969,21732,2459,4,60.45,241.8
48970,21732,2558,1,283.19,283.19
48971,21733,2826,3,34.83,104.49
48972,21733,2933,3,1558.38,4675.14
48973,21733,2888,4,168.62,674.48
48974,21733,2214,2,923.69,1847.38
48975,21734,2617,3,17.57,52.71
48976,21734,2490,3,241.82,725.46
48977,21734,2288,3,1725.7,5177.1
48978,21734,2662,2,838.2,1676.4
48979,21734,2675,1,53.46,53.46
48980,21735,2810,1,1289.32,1289.32
48981,21735,2854,4,606.41,2425.64
48982,21736,2904,3,11.45,34.35
48983,21736,2374,3,20.63,61.89
48984,21736,2958,1,115.77,115.77
48985,21737,2435,2,86.03,172.06
48986,21737,2106,1,66.43,66.43
48987,21738,2819,3,772.12,2316.36
48988,21739,2379,3,11.92,35.76
48989,21739,2970,4,54.35,217.4
48990,21740,2909,1,123.78,123.78
48991,21740,2756,3,1606.0,4818.0
48992,21741,2354,3,110.63,331.89
48993,21741,2145,1,208.54,208.54
48994,21741,2315,2,1091.74,2183.48
48995,21741,2779,3,24.16,72.48
48996,21742,2445,2,777.8,1555.6
48997,21743,2194,4,396.34,1585.36
48998,21743,2758,1,530.07,530.07
48999,21743,2373,3,1466.98,4400.94
49000,21743,2945,2,20.94,41.88
49001,21744,2891,2,1437.97,2875.94
49002,21744,2471,3,672.34,2017.02
49003,21744,2355,1,85.45,85.45
49004,21744,2694,3,77.01,231.03
49005,21744,2730,2,227.08,454.16
49006,21745,2666,1,11.13,11.13
49007,21745,2916,3,24.29,72.87
49008,21745,2259,2,78.25,156.5
49009,21746,2678,3,262.94,788.82
49010,21746,2998,4,1386.27,5545.08
49011,21747,2438,2,671.46,1342.92
49012,21748,2103,1,81.37,81.37
49013,21749,2355,3,82.24,246.72
49014,21750,2635,3,66.35,199.05
49015,21750,2665,4,1145.97,4583.88
49016,21751,2515,3,19.42,58.26
49017,21752,2436,3,36.26,108.78
49018,21752,2805,3,52.05,156.15
49019,21752,2301,1,21.3,21.3
49020,21753,2994,4,73.4,293.6
49021,21754,2071,3,32.79,98.37
49022,21754,2660,3,712.74,2138.22
49023,21755,2454,1,25.64,25.64
49024,21755,2816,1,1388.01,1388.01
49025,21756,2878,2,398.76,797.52
49026,21756,2142,2,44.39,88.78
49027,21756,2257,4,1280.78,5123.12
49028,21756,2134,4,36.09,144.36
49029,21756,2788,2,1181.71,2363.42
49030,21757,2730,3,207.81,623.43
49031,21757,2931,4,347.55,1390.2
49032,21757,2996,2,46.63,93.26
49033,21758,2184,1,1605.63,1605.63
49034,21758,2050,2,19.41,38.82
49035,21758,2996,2,46.68,93.36
49036,21759,2670,3,75.91,227.73
49037,21760,2971,4,42.18,168.72
49038,21761,2800,3,6.53,19.59
49039,21761,2052,2,767.98,1535.96
49040,21761,2992,1,83.77,83.77
49041,21761,2700,4,16.38,65.52
49042,21762,2949,2,67.44,134.88
49043,21763,2424,2,37.18,74.36
49044,21764,2345,2,628.5,1257.0
49045,21765,2786,1,8.74,8.74
49046,21766,2119,3,1041.0,3123.0
49047,21767,2073,2,563.46,1126.92
49048,21768,2648,2,331.96,663.92
49049,21769,2626,4,657.28,2629.12
49050,21770,2918,3,299.0,897.0
49051,21770,2830,3,395.43,1186.29
49052,21771,2280,4,64.84,259.36
49053,21771,2206,1,43.97,43.97
49054,21771,2255,2,61.83,123.66
49055,21771,2515,4,19.34,77.36
49056,21772,2453,2,211.2,422.4
49057,21773,2366,2,58.74,117.48
49058,21773,2662,3,978.49,2935.47
49059,21774,2851,3,154.08,462.24
49060,21774,2299,1,15.22,15.22
49061,21774,2224,2,919.9,1839.8
49062,21775,2300,2,1120.7,2241.4
49063,21775,2249,2,1646.7,3293.4
49064,21776,2532,4,9.5,38.0
49065,21776,2626,2,686.91,1373.82
49066,21777,2133,4,814.3,3257.2
49067,21778,2322,3,39.08,117.24
49068,21778,2994,2,67.27,134.54
49069,21779,2099,4,68.99,275.96
49070,21779,2260,3,28.85,86.55
49071,21780,2964,1,17.24,17.24
49072,21780,2466,4,76.73,306.92
49073,21781,3000,4,383.37,1533.48
49074,21781,2065,3,1210.06,3630.18
49075,21782,2054,3,14.47,43.41
49076,21782,2826,4,35.95,143.8
49077,21783,2085,4,233.89,935.56
49078,21784,2054,2,13.72,27.44
49079,21785,2965,3,52.72,158.16
49080,21785,2925,1,1584.13,1584.13
49081,21786,2106,4,58.65,234.6
49082,21786,2955,1,20.21,20.21
49083,21787,2829,3,22.74,68.22
49084,21787,2914,4,1895.04,7580.16
49085,21787,2262,3,1582.43,4747.29
49086,21787,2354,1,106.89,106.89
49087,21787,2214,1,861.63,861.63
49088,21788,2416,3,502.54,1507.62
49089,21788,2164,1,994.67,994.67
49090,21789,2374,3,19.25,57.75
49091,21790,2205,4,1886.14,7544.56
49092,21791,2242,2,227.09,454.18
49093,21791,2263,1,88.19,88.19
49094,21792,2909,1,112.17,112.17
49095,21792,2768,1,21.78,21.78
49096,21792,2552,4,1479.58,5918.32
49097,21792,2812,4,109.84,439.36
49098,21793,2422,1,16.82,16.82
49099,21794,2033,2,479.11,958.22
49100,21794,2143,1,156.52,156.52
49101,21795,2200,4,16.67,66.68
49102,21795,2695,4,440.31,1761.24
49103,21795,2923,3,67.22,201.66
49104,21796,2585,1,36.06,36.06
49105,21796,2744,2,16.12,32.24
49106,21797,2410,1,81.7,81.7
49107,21797,2236,2,10.81,21.62
49108,21797,2057,1,228.62,228.62
49109,21798,2724,4,1340.43,5361.72
49110,21798,2605,3,55.62,166.86
49111,21798,2735,4,21.31,85.24
49112,21798,2834,2,828.6,1657.2
49113,21799,2588,4,5.95,23.8
49114,21799,2164,4,1095.35,4381.4
49115,21799,2257,3,1283.33,3849.99
49116,21800,2561,3,124.42,373.26
49117,21800,2165,2,192.43,384.86
49118,21800,2839,3,660.94,1982.82
49119,21800,2552,1,1398.2,1398.2
49120,21801,2379,4,10.36,41.44
49121,21801,2861,2,15.56,31.12
49122,21801,2067,2,123.24,246.48
49123,21801,2572,2,11.19,22.38
49124,21802,2964,2,16.96,33.92
49125,21802,2130,4,92.4,369.6
49126,21802,2834,4,804.66,3218.64
49127,21802,2905,1,57.09,57.09
49128,21803,2512,2,1643.07,3286.14
49129,21804,2390,4,11.28,45.12
49130,21805,2943,4,89.16,356.64
49131,21805,2581,3,26.92,80.76
49132,21805,2434,4,11.16,44.64
49133,21805,2243,1,76.66,76.66
49134,21806,2858,3,193.1,579.3
49135,21807,2061,2,121.61,243.22
49136,21807,2912,2,1335.73,2671.46
49137,21807,2389,2,752.46,1504.92
49138,21807,2405,2,5.16,10.32
49139,21808,2044,2,1004.92,2009.84
49140,21808,2617,1,16.82,16.82
49141,21809,2021,3,1345.06,4035.18
49142,21809,2307,4,182.44,729.76
49143,21809,2004,3,1400.28,4200.84
49144,21809,2255,2,66.46,132.92
49145,21810,2497,3,16.09,48.27
49146,21810,2936,4,217.49,869.96
49147,21810,2664,1,65.05,65.05
49148,21811,2661,2,308.51,617.02
49149,21811,2487,3,1471.41,4414.23
49150,21811,2305,1,663.98,663.98
49151,21812,2867,3,689.91,2069.73
49152,21812,2984,4,134.2,536.8
49153,21812,2463,1,35.38,35.38
49154,21812,2115,3,143.66,430.98
49155,21813,2461,2,30.53,61.06
49156,21814,2357,2,9.88,19.76
49157,21814,2569,4,63.36,253.44
49158,21815,2179,1,83.23,83.23
49159,21815,2025,4,751.18,3004.72
49160,21815,2361,4,765.27,3061.08
49161,21815,2723,1,8.54,8.54
49162,21815,2415,4,7.65,30.6
49163,21816,2875,1,308.7,308.7
49164,21816,2280,3,62.46,187.38
49165,21817,2649,3,942.87,2828.61
49166,21818,2719,2,54.01,108.02
49167,21818,2276,4,1474.84,5899.36
49168,21819,2397,4,125.33,501.32
49169,21819,2601,2,198.14,396.28
49170,21820,2074,2,1473.53,2947.06
49171,21820,2877,4,268.3,1073.2
49172,21821,2921,4,97.53,390.12
49173,21821,2788,3,1099.8,3299.4
49174,21821,2224,3,945.35,2836.05
49175,21821,2565,2,594.02,1188.04
49176,21821,2540,3,1171.37,3514.11
49177,21822,2801,1,1788.29,1788.29
49178,21822,2006,3,76.93,230.79
49179,21823,2803,2,161.08,322.16
49180,21823,2716,2,1775.99,3551.98
49181,21824,2365,2,8.53,17.06
49182,21825,2867,4,739.06,2956.24
49183,21825,2360,4,22.78,91.12
49184,21826,2327,3,280.01,840.03
49185,21827,2680,1,496.79,496.79
49186,21827,2229,3,263.48,790.44
49187,21827,2198,1,463.68,463.68
49188,21828,2880,3,298.46,895.38
49189,21829,2243,1,86.63,86.63
49190,21829,2660,3,737.63,2212.89
49191,21829,2840,1,100.85,100.85
49192,21829,2551,2,7.27,14.54
49193,21830,2176,1,264.16,264.16
49194,21830,2944,4,77.09,308.36
49195,21830,2709,4,1062.85,4251.4
49196,21831,2791,3,13.09,39.27
49197,21831,2138,3,238.94,716.82
49198,21832,2824,1,25.17,25.17
49199,21832,2234,4,61.01,244.04
49200,21832,2561,2,115.7,231.4
49201,21833,2512,1,1589.8,1589.8
49202,21834,2731,2,213.08,426.16
49203,21834,2729,3,212.5,637.5
49204,21834,2832,2,79.62,159.24
49205,21834,2363,2,53.39,106.78
49206,21835,2158,3,161.15,483.45
49207,21835,2539,2,8.66,17.32
49208,21836,2481,2,108.98,217.96
49209,21837,2348,1,77.65,77.65
49210,21837,2329,4,19.28,77.12
49211,21837,2392,3,19.26,57.78
49212,21837,2750,4,1527.5,6110.0
49213,21837,2611,2,638.82,1277.64
49214,21838,2676,4,36.99,147.96
49215,21838,2210,2,399.03,798.06
49216,21838,2542,4,491.11,1964.44
49217,21839,2632,3,584.56,1753.68
49218,21840,2177,3,23.04,69.12
49219,21840,2985,4,594.56,2378.24
49220,21841,2660,4,702.09,2808.36
49221,21842,2938,1,229.64,229.64
49222,21842,2125,3,75.41,226.23
49223,21843,2172,3,6.76,20.28
49224,21844,2518,2,54.67,109.34
49225,21844,2291,3,432.34,1297.02
49226,21845,2762,3,17.13,51.39
49227,21845,2127,4,232.52,930.08
49228,21846,2960,2,31.37,62.74
49229,21847,2888,3,156.6,469.8
49230,21847,2572,2,11.51,23.02
49231,21847,2151,2,23.72,47.44
49232,21848,2025,2,798.12,1596.24
49233,21848,2002,2,120.71,241.42
49234,21849,2433,2,989.53,1979.06
49235,21849,2726,2,670.48,1340.96
49236,21850,2467,2,59.78,119.56
49237,21851,2954,4,316.44,1265.76
49238,21851,2106,1,62.55,62.55
49239,21852,2369,1,64.77,64.77
49240,21852,2928,4,6.42,25.68
49241,21853,2858,3,220.9,662.7
49242,21853,2398,3,58.23,174.69
49243,21854,2807,3,14.35,43.05
49244,21854,2730,1,214.16,214.16
49245,21854,2266,1,205.51,205.51
49246,21855,2887,2,9.69,19.38
49247,21855,2575,2,97.7,195.4
49248,21856,2577,3,161.13,483.39
49249,21856,2792,2,320.0,640.0
49250,21857,2634,3,124.67,374.01
49251,21857,2259,4,81.62,326.48
49252,21857,2575,1,94.62,94.62
49253,21858,2020,1,550.85,550.85
49254,21859,2042,2,659.75,1319.5
49255,21859,2732,3,1352.1,4056.3
49256,21860,2853,4,12.24,48.96
49257,21860,2653,1,245.25,245.25
49258,21861,2320,1,7.29,7.29
49259,21861,2820,3,1880.49,5641.47
49260,21861,2846,2,47.0,94.0
49261,21862,2862,2,12.69,25.38
49262,21862,2153,3,1956.2,5868.6
49263,21863,2813,4,33.56,134.24
49264,21863,2780,3,436.71,1310.13
49265,21863,2818,3,175.52,526.56
49266,21864,2231,4,22.01,88.04
